City,State,Shape,Sight_day,Sight_month,Sight_time,Sight_date,Sight_weekday
Mesa,AZ,Circle,22,3,18:00:00,2017-03-22,Quarta-feira
Kansas City,MO,Formation,22,3,01:00:00,2017-03-22,Quarta-feira
New Paltz,NY,Formation,21,3,22:45:00,2017-03-21,Terça-feira
Suffolk,VA,Circle,21,3,21:30:00,2017-03-21,Terça-feira
Brandon,FL,Triangle,21,3,21:15:00,2017-03-21,Terça-feira
Miramar,CA,Formation,21,3,21:14:00,2017-03-21,Terça-feira
Altoona,AL,Triangle,21,3,21:00:00,2017-03-21,Terça-feira
Framingham,MA,Light,21,3,21:00:00,2017-03-21,Terça-feira
Livonia,NY,Circle,21,3,20:42:00,2017-03-21,Terça-feira
Currie,NC,Formation,21,3,20:20:00,2017-03-21,Terça-feira
St. Louis,MO,Fireball,21,3,20:15:00,2017-03-21,Terça-feira
San Angelo,TX,Sphere,21,3,20:03:00,2017-03-21,Terça-feira
Southaven,MS,Fireball,21,3,19:50:00,2017-03-21,Terça-feira
New Orleans (80 mi. SE of; Gulf of Mexico),LA,Oval,21,3,19:00:00,2017-03-21,Terça-feira
Weston,FL,Flash,21,3,17:30:00,2017-03-21,Terça-feira
McRae,AR,Light,21,3,09:30:00,2017-03-21,Terça-feira
Plant City,FL,Circle,21,3,08:40:00,2017-03-21,Terça-feira
Ajo,AZ,Triangle,20,3,23:00:00,2017-03-20,Segunda-feira
Colorado Springs,CO,Fireball,20,3,22:30:00,2017-03-20,Segunda-feira
Peyton,CO,Circle,20,3,22:30:00,2017-03-20,Segunda-feira
Colorado Springs,CO,Fireball,20,3,22:19:00,2017-03-20,Segunda-feira
St. Augustine,FL,Triangle,20,3,22:10:00,2017-03-20,Segunda-feira
Medford,OR,Circle,20,3,22:10:00,2017-03-20,Segunda-feira
Cranston,RI,Light,20,3,21:30:00,2017-03-20,Segunda-feira
Rolla,MO,Oval,20,3,20:27:00,2017-03-20,Segunda-feira
Rolla,MO,Oval,20,3,20:27:00,2017-03-20,Segunda-feira
Chandler,AZ,Fireball,20,3,20:15:00,2017-03-20,Segunda-feira
Forest,VA,Rectangle,20,3,06:15:00,2017-03-20,Segunda-feira
Dallas,TX,Oval,20,3,04:47:00,2017-03-20,Segunda-feira
Berlin,CT,Light,19,3,23:50:00,2017-03-19,Domingo
Willard,KY,Formation,19,3,23:00:00,2017-03-19,Domingo
Chattanooga,TN,Light,19,3,22:50:00,2017-03-19,Domingo
Leander,TX,Light,19,3,22:30:00,2017-03-19,Domingo
Tempe,AZ,Light,19,3,22:15:00,2017-03-19,Domingo
Eagle Pass,TX,Other,19,3,22:00:00,2017-03-19,Domingo
Greenville,SC,Formation,19,3,21:15:00,2017-03-19,Domingo
Carroll,IA,Triangle,19,3,21:00:00,2017-03-19,Domingo
Metairie,LA,Light,19,3,20:30:00,2017-03-19,Domingo
Carthage,NC,Light,19,3,20:00:00,2017-03-19,Domingo
Phoenix,AZ,Changing,19,3,18:45:00,2017-03-19,Domingo
Forest Grove,OR,Light,19,3,03:00:00,2017-03-19,Domingo
Nunley,AR,Other,19,3,00:30:00,2017-03-19,Domingo
Palm Springs,CA,Formation,18,3,23:00:00,2017-03-18,Sábado
Cleveland,TN,Light,18,3,23:00:00,2017-03-18,Sábado
Green Bay,WI,Oval,18,3,22:58:00,2017-03-18,Sábado
Monticello,GA,Other,18,3,21:45:00,2017-03-18,Sábado
Elkton,MD,Sphere,18,3,21:30:00,2017-03-18,Sábado
Arkansas City,KS,Light,18,3,21:00:00,2017-03-18,Sábado
Austin,TX,Triangle,18,3,20:59:00,2017-03-18,Sábado
Dallas,TX,Sphere,18,3,20:35:00,2017-03-18,Sábado
Pompano Beach,FL,Sphere,18,3,20:35:00,2017-03-18,Sábado
Parrish,FL,Circle,18,3,20:30:00,2017-03-18,Sábado
Naples,FL,Sphere,18,3,20:30:00,2017-03-18,Sábado
West Palm Beach,FL,Light,18,3,20:22:00,2017-03-18,Sábado
Sebastian,FL,Circle,18,3,20:15:00,2017-03-18,Sábado
Jacksonville,FL,Circle,18,3,20:15:00,2017-03-18,Sábado
Lantana,FL,Circle,18,3,19:30:00,2017-03-18,Sábado
Acworth,GA,Rectangle,18,3,19:30:00,2017-03-18,Sábado
Port Saint Lucie,FL,Sphere,18,3,19:00:00,2017-03-18,Sábado
Bryant,AR,Disk,18,3,09:50:00,2017-03-18,Sábado
Bartlett,MO,Other,17,3,23:00:00,2017-03-17,Sexta-feira
Kansas City,KS,Light,17,3,22:00:00,2017-03-17,Sexta-feira
Grandview,TX,Light,17,3,22:00:00,2017-03-17,Sexta-feira
Kansas City,KS,Light,17,3,21:45:00,2017-03-17,Sexta-feira
Mandeville,LA,Sphere,17,3,21:30:00,2017-03-17,Sexta-feira
Franklin,TN,Light,17,3,21:00:00,2017-03-17,Sexta-feira
Montague,NJ,Circle,17,3,21:00:00,2017-03-17,Sexta-feira
Portsmouth,NH,Triangle,17,3,20:00:00,2017-03-17,Sexta-feira
Riverside,CA,Disk,17,3,18:20:00,2017-03-17,Sexta-feira
Putney,GA,Triangle,17,3,06:00:00,2017-03-17,Sexta-feira
Rockville,MD,Changing,17,3,02:00:00,2017-03-17,Sexta-feira
Tolland,CT,Light,17,3,00:45:00,2017-03-17,Sexta-feira
Century,FL,Changing,17,3,00:30:00,2017-03-17,Sexta-feira
Ruso,ND,Light,16,3,23:30:00,2017-03-16,Quinta-feira
Gull Lake,MI,Light,16,3,23:10:00,2017-03-16,Quinta-feira
Salem,OR,Flash,16,3,21:41:00,2017-03-16,Quinta-feira
Auburn,WA,Light,16,3,21:00:00,2017-03-16,Quinta-feira
tempe,AZ,Other,16,3,20:15:00,2017-03-16,Quinta-feira
Tempe,AZ,Other,16,3,20:12:00,2017-03-16,Quinta-feira
Chandler,AZ,Triangle,16,3,19:35:00,2017-03-16,Quinta-feira
Las Cruces,NM,Fireball,16,3,17:00:00,2017-03-16,Quinta-feira
Dallas (Lakewood area),TX,Flash,16,3,06:35:00,2017-03-16,Quinta-feira
Wareham,MA,Light,16,3,05:49:00,2017-03-16,Quinta-feira
Springfield,MO,Disk,16,3,00:00:00,2017-03-16,Quinta-feira
Sand Rock,AL,Circle,15,3,23:25:00,2017-03-15,Quarta-feira
Florence,KY,Circle,15,3,22:30:00,2017-03-15,Quarta-feira
Pickerington,OH,Other,15,3,21:00:00,2017-03-15,Quarta-feira
St. Augustine,FL,Triangle,15,3,21:00:00,2017-03-15,Quarta-feira
San Diego,CA,Light,15,3,20:50:00,2017-03-15,Quarta-feira
Madison,WI,Other,15,3,20:35:00,2017-03-15,Quarta-feira
San Diego,CA,Formation,15,3,20:21:00,2017-03-15,Quarta-feira
Grand Isle,LA,Light,15,3,20:00:00,2017-03-15,Quarta-feira
San Diego,CA,Circle,15,3,19:55:00,2017-03-15,Quarta-feira
Phoenix,AZ,Oval,15,3,17:50:00,2017-03-15,Quarta-feira
Chesnee,SC,Light,15,3,17:50:00,2017-03-15,Quarta-feira
Florence,SC,Disk,15,3,16:30:00,2017-03-15,Quarta-feira
St. Robert,MO,Light,15,3,13:28:00,2017-03-15,Quarta-feira
Huntsville,AL,Disk,15,3,09:51:00,2017-03-15,Quarta-feira
Phoenix,AZ,Circle,15,3,07:15:00,2017-03-15,Quarta-feira
Wellington,FL,Circle,15,3,06:00:00,2017-03-15,Quarta-feira
Volcano,CA,Light,15,3,03:00:00,2017-03-15,Quarta-feira
Cherry Springs Community,TX,Rectangle,15,3,02:00:00,2017-03-15,Quarta-feira
Aliso Viejo,CA,Light,14,3,23:50:00,2017-03-14,Terça-feira
Anchorage,AK,Other,14,3,23:30:00,2017-03-14,Terça-feira
Charlotte,NC,Disk,14,3,23:00:00,2017-03-14,Terça-feira
Madison,WI,Light,14,3,22:33:00,2017-03-14,Terça-feira
Lava Hot Springs,ID,Other,14,3,22:10:00,2017-03-14,Terça-feira
Chandler,AZ,Sphere,14,3,20:24:00,2017-03-14,Terça-feira
Denver,CO,Circle,14,3,18:30:00,2017-03-14,Terça-feira
Phoenix,AZ,Other,14,3,06:45:00,2017-03-14,Terça-feira
Goodyear,AZ,Triangle,14,3,05:00:00,2017-03-14,Terça-feira
Tampa,FL,Light,14,3,00:00:00,2017-03-14,Terça-feira
Valley Center,CA,Circle,13,3,22:00:00,2017-03-13,Segunda-feira
Mesa,AZ,Sphere,13,3,21:26:00,2017-03-13,Segunda-feira
Glendale,AZ,Light,13,3,21:00:00,2017-03-13,Segunda-feira
Redlands,CA,Oval,13,3,20:50:00,2017-03-13,Segunda-feira
Colton,OR,Other,12,3,23:00:00,2017-03-12,Domingo
Wyandotte,MI,Light,12,3,22:15:00,2017-03-12,Domingo
Gloucester,VA,Light,12,3,20:43:00,2017-03-12,Domingo
Mount Airy,NC,Sphere,12,3,20:40:00,2017-03-12,Domingo
Sanford,NC,Circle,12,3,20:01:00,2017-03-12,Domingo
Long Beach,CA,Flash,12,3,20:00:00,2017-03-12,Domingo
Redlands,CA,Sphere,12,3,20:00:00,2017-03-12,Domingo
Hot Springs National Park,AR,Other,12,3,19:57:00,2017-03-12,Domingo
Tacoma,WA,Circle,12,3,19:45:00,2017-03-12,Domingo
Hot Springs National Park,AR,Formation,12,3,19:45:00,2017-03-12,Domingo
Paw Paw,MI,Light,12,3,19:30:00,2017-03-12,Domingo
Chapmanville,WV,Light,12,3,18:00:00,2017-03-12,Domingo
Elk Grove,CA,Sphere,12,3,08:10:00,2017-03-12,Domingo
Elk Grove,CA,Sphere,12,3,08:10:00,2017-03-12,Domingo
Columbus,MS,Sphere,12,3,03:15:00,2017-03-12,Domingo
Detroit,MI,Flash,12,3,00:00:00,2017-03-12,Domingo
Atlanta,GA,Light,11,3,23:15:00,2017-03-11,Sábado
Lewis center,OH,Fireball,11,3,22:00:00,2017-03-11,Sábado
Virginia Beach,VA,Fireball,11,3,21:41:00,2017-03-11,Sábado
Casa Grande,AZ,Circle,11,3,20:55:00,2017-03-11,Sábado
Concord,NC,Light,11,3,20:00:00,2017-03-11,Sábado
Oley,PA,Circle,11,3,19:50:00,2017-03-11,Sábado
Lavallette,NJ,Other,11,3,18:00:00,2017-03-11,Sábado
Lavallette,NJ,Other,11,3,18:00:00,2017-03-11,Sábado
Mt. Airy,NC,Cigar,11,3,06:00:00,2017-03-11,Sábado
Wausau,WI,Cigar,11,3,05:00:00,2017-03-11,Sábado
Frisco,TX,Oval,10,3,23:00:00,2017-03-10,Sexta-feira
Belpit,KS,Other,10,3,22:00:00,2017-03-10,Sexta-feira
Corona,CA,Light,10,3,21:45:00,2017-03-10,Sexta-feira
Clarksville,TN,Other,10,3,20:30:00,2017-03-10,Sexta-feira
Clarksville,TN,Cigar,10,3,20:30:00,2017-03-10,Sexta-feira
Des Moines,WA,Light,10,3,19:15:00,2017-03-10,Sexta-feira
Alexandria,IN,Circle,10,3,08:00:00,2017-03-10,Sexta-feira
Battle Creek,MI,Light,10,3,05:55:00,2017-03-10,Sexta-feira
Newton,KS,Triangle,10,3,00:30:00,2017-03-10,Sexta-feira
Phoenix,AZ,Formation,9,3,21:25:00,2017-03-09,Quinta-feira
Valley Center,CA,Circle,9,3,21:00:00,2017-03-09,Quinta-feira
Jackson,MS,Cigar,9,3,20:49:00,2017-03-09,Quinta-feira
St. Louis,MO,Light,9,3,20:30:00,2017-03-09,Quinta-feira
Port Saint Lucie,FL,Triangle,9,3,20:00:00,2017-03-09,Quinta-feira
LaFayette,IL,Light,9,3,19:45:00,2017-03-09,Quinta-feira
Las Vegas,NV,Light,9,3,19:37:00,2017-03-09,Quinta-feira
Albany,OR,Light,9,3,19:00:00,2017-03-09,Quinta-feira
Clinton,MD,Other,9,3,15:30:00,2017-03-09,Quinta-feira
Leonardtown,MD,Circle,9,3,15:15:00,2017-03-09,Quinta-feira
Saint Joseph,MO,Sphere,9,3,05:55:00,2017-03-09,Quinta-feira
Vestavia,AL,Oval,9,3,03:12:00,2017-03-09,Quinta-feira
Melbourne,FL,Light,9,3,01:00:00,2017-03-09,Quinta-feira
Lockwood,MO,Triangle,8,3,23:30:00,2017-03-08,Quarta-feira
Belvidere,NJ,Disk,8,3,21:30:00,2017-03-08,Quarta-feira
Piney Flats,TN,Circle,8,3,20:00:00,2017-03-08,Quarta-feira
Riverdale,NJ,Circle,8,3,18:30:00,2017-03-08,Quarta-feira
Ypsilanti,MI,Circle,8,3,16:54:00,2017-03-08,Quarta-feira
Gray Court,SC,Light,8,3,00:30:00,2017-03-08,Quarta-feira
Gray Court,SC,Light,8,3,00:30:00,2017-03-08,Quarta-feira
Princeton,IN,Light,7,3,23:00:00,2017-03-07,Terça-feira
Adel,IA,Light,7,3,22:00:00,2017-03-07,Terça-feira
San Angelo,TX,Triangle,7,3,20:30:00,2017-03-07,Terça-feira
Summerville,SC,Sphere,7,3,20:10:00,2017-03-07,Terça-feira
Lexington,KY,Oval,7,3,20:00:00,2017-03-07,Terça-feira
Fort Worth,TX,Light,7,3,19:00:00,2017-03-07,Terça-feira
Surry,VA,Disk,7,3,13:00:00,2017-03-07,Terça-feira
Jamestown,CA,Fireball,7,3,12:00:00,2017-03-07,Terça-feira
Elkton,MD,Rectangle,6,3,22:00:00,2017-03-06,Segunda-feira
Wenatchee,WA,Light,6,3,22:00:00,2017-03-06,Segunda-feira
Modesto,CA,Circle,6,3,19:58:00,2017-03-06,Segunda-feira
Ft. Lauderdale,FL,Circle,6,3,19:11:00,2017-03-06,Segunda-feira
Walker,LA,Triangle,6,3,18:45:00,2017-03-06,Segunda-feira
Lisbon,ME,Fireball,6,3,12:15:00,2017-03-06,Segunda-feira
Milford,CT,Disk,6,3,04:15:00,2017-03-06,Segunda-feira
Nashua,NH,Circle,5,3,23:05:00,2017-03-05,Domingo
Brookline,NH,Light,5,3,22:28:00,2017-03-05,Domingo
Anchorage,AK,Circle,5,3,20:29:00,2017-03-05,Domingo
Honeybrook,PA,Circle,5,3,13:30:00,2017-03-05,Domingo
Wheeling,IL,Circle,5,3,05:10:00,2017-03-05,Domingo
Upper Freehold Township,NJ,Other,5,3,03:04:00,2017-03-05,Domingo
Pittsburgh,PA,Light,4,3,23:00:00,2017-03-04,Sábado
Powell,TN,Circle,4,3,22:31:00,2017-03-04,Sábado
Sioux Falls,SD,Sphere,4,3,21:48:00,2017-03-04,Sábado
Absarokee,MT,Other,4,3,21:00:00,2017-03-04,Sábado
Amelia Island,FL,Triangle,4,3,20:30:00,2017-03-04,Sábado
Donaldsonville,GA,Light,4,3,20:10:00,2017-03-04,Sábado
Kaukauna,WI,Light,4,3,19:00:00,2017-03-04,Sábado
Lynchburg,VA,Fireball,4,3,18:42:00,2017-03-04,Sábado
Englewood,CO,Disk,4,3,01:00:00,2017-03-04,Sábado
Fairbanks,AK,Sphere,3,3,21:38:00,2017-03-03,Sexta-feira
Temecula,CA,Triangle,3,3,21:00:00,2017-03-03,Sexta-feira
Blacksburg,VA,Light,3,3,20:28:00,2017-03-03,Sexta-feira
Yuma,AZ,Oval,3,3,19:36:00,2017-03-03,Sexta-feira
Longmont,CO,Light,3,3,19:30:00,2017-03-03,Sexta-feira
Wilmington,DE,Fireball,3,3,19:25:00,2017-03-03,Sexta-feira
Wetumpka,AL,Sphere,3,3,17:30:00,2017-03-03,Sexta-feira
Anchorage,AK,Fireball,3,3,08:15:00,2017-03-03,Sexta-feira
Index,WA,Formation,3,3,06:10:00,2017-03-03,Sexta-feira
Fort Myers,FL,Light,3,3,00:00:00,2017-03-03,Sexta-feira
Lake Conroe,TX,Light,2,3,22:30:00,2017-03-02,Quinta-feira
Waco,TX,Triangle,2,3,22:00:00,2017-03-02,Quinta-feira
Floodwood,MN,Oval,2,3,21:45:00,2017-03-02,Quinta-feira
Springfield,MO,Triangle,2,3,20:00:00,2017-03-02,Quinta-feira
Fayetteville,TN,Triangle,2,3,05:00:00,2017-03-02,Quinta-feira
Santa Monica,CA,Light,1,3,22:00:00,2017-03-01,Quarta-feira
Cloquet,MN,Triangle,1,3,20:21:00,2017-03-01,Quarta-feira
Dodge City,KS,Circle,1,3,20:00:00,2017-03-01,Quarta-feira
St. Clair,MI,Light,1,3,20:00:00,2017-03-01,Quarta-feira
Kaukauna,WI,Light,1,3,19:30:00,2017-03-01,Quarta-feira
Hamilton,OH,Circle,1,3,18:45:00,2017-03-01,Quarta-feira
Ingram,TX,Flash,1,3,18:30:00,2017-03-01,Quarta-feira
Islip Terrace,NY,Rectangle,1,3,13:35:00,2017-03-01,Quarta-feira
Mountain City,TN,Triangle,1,3,02:20:00,2017-03-01,Quarta-feira
Merced,CA,Circle,1,3,00:00:00,2017-03-01,Quarta-feira
Peyton,CO,Formation,30,4,22:00:00,2017-04-30,Domingo
Spring,TX,Circle,30,4,22:00:00,2017-04-30,Domingo
Eatonton,GA,Light,30,4,21:00:00,2017-04-30,Domingo
Ventura,CA,Other,30,4,21:00:00,2017-04-30,Domingo
Belleville,IL,Triangle,30,4,20:30:00,2017-04-30,Domingo
Pebble Beach,CA,Sphere,30,4,18:00:00,2017-04-30,Domingo
Del Valle,TX,Circle,30,4,05:00:00,2017-04-30,Domingo
Mansfield,MA,Light,30,4,01:45:00,2017-04-30,Domingo
Wentzville,MO,Flash,30,4,01:23:00,2017-04-30,Domingo
Eden Prairie,MN,Circle,29,4,23:40:00,2017-04-29,Sábado
Minneapolis,MN,Circle,29,4,23:20:00,2017-04-29,Sábado
Newport,MI,Light,29,4,23:00:00,2017-04-29,Sábado
Edina,MN,Circle,29,4,22:35:00,2017-04-29,Sábado
Medford,OR,Changing,29,4,22:00:00,2017-04-29,Sábado
Eden Prairie,MN,Formation,29,4,22:00:00,2017-04-29,Sábado
Sacramento,CA,Circle,29,4,21:30:00,2017-04-29,Sábado
Chambersburg,PA,Disk,29,4,21:00:00,2017-04-29,Sábado
Las Vegas,NV,Formation,29,4,20:53:00,2017-04-29,Sábado
Coconut Creek,FL,Light,29,4,20:10:00,2017-04-29,Sábado
Fords,NJ,Other,29,4,19:05:00,2017-04-29,Sábado
Excelsior,MN,Circle,29,4,11:30:00,2017-04-29,Sábado
Kealakekua,HI,Light,29,4,03:00:00,2017-04-29,Sábado
Sturgeon Bay,WI,Light,29,4,00:00:00,2017-04-29,Sábado
Demotte,IN,Other,28,4,22:00:00,2017-04-28,Sexta-feira
Olympia,WA,Light,28,4,21:00:00,2017-04-28,Sexta-feira
New Brunswick,NJ,Disk,28,4,10:30:00,2017-04-28,Sexta-feira
Germantown,MD,Circle,28,4,05:45:00,2017-04-28,Sexta-feira
Temple hills,MD,Circle,28,4,01:00:00,2017-04-28,Sexta-feira
Garden City,ID,Fireball,28,4,01:00:00,2017-04-28,Sexta-feira
Colorado Springs,CO,Circle,27,4,21:00:00,2017-04-27,Quinta-feira
Miami,FL,Light,27,4,20:45:00,2017-04-27,Quinta-feira
Tulsa,OK,Other,27,4,11:00:00,2017-04-27,Quinta-feira
Tacoma,WA,Other,27,4,10:51:00,2017-04-27,Quinta-feira
Albuquerque,NM,Changing,27,4,05:20:00,2017-04-27,Quinta-feira
Everett,WA,Circle,26,4,23:20:00,2017-04-26,Quarta-feira
Bradenton,FL,Light,26,4,22:29:00,2017-04-26,Quarta-feira
Beattyville,KY,Circle,26,4,22:00:00,2017-04-26,Quarta-feira
Rochester,NY,Light,26,4,21:00:00,2017-04-26,Quarta-feira
Indian Reservation on way to Barona Casino,CA,Other,26,4,20:00:00,2017-04-26,Quarta-feira
North Charleston,SC,Other,26,4,14:00:00,2017-04-26,Quarta-feira
Visalia,CA,Circle,26,4,09:45:00,2017-04-26,Quarta-feira
Vienna,OH,Light,26,4,04:07:00,2017-04-26,Quarta-feira
Cape Coral,FL,Other,26,4,02:00:00,2017-04-26,Quarta-feira
Miami,FL,Other,26,4,00:20:00,2017-04-26,Quarta-feira
Largo,FL,Changing,26,4,00:00:00,2017-04-26,Quarta-feira
Santa Barbara,CA,Fireball,26,4,00:00:00,2017-04-26,Quarta-feira
West Palm Beach,FL,Fireball,25,4,23:52:00,2017-04-25,Terça-feira
Port Charlotte,FL,Circle,25,4,23:50:00,2017-04-25,Terça-feira
Clearwater,FL,Light,25,4,23:45:00,2017-04-25,Terça-feira
Ponca City,OK,Circle,25,4,23:45:00,2017-04-25,Terça-feira
Apollo Beach,FL,Circle,25,4,23:45:00,2017-04-25,Terça-feira
Lexington,KY,Circle,25,4,23:00:00,2017-04-25,Terça-feira
Rigby,ID,Light,25,4,22:30:00,2017-04-25,Terça-feira
Nicassio,CA,Sphere,25,4,22:27:00,2017-04-25,Terça-feira
Vance AFB,OK,Triangle,25,4,21:15:00,2017-04-25,Terça-feira
Parsonsfield,ME,Light,25,4,21:00:00,2017-04-25,Terça-feira
Bradenton,FL,Light,25,4,20:40:00,2017-04-25,Terça-feira
Marietta,GA,Disk,25,4,18:30:00,2017-04-25,Terça-feira
Orlando,FL,Sphere,25,4,01:47:00,2017-04-25,Terça-feira
Dallas,TX,Triangle,25,4,00:00:00,2017-04-25,Terça-feira
Sykesville,MD,Disk,24,4,21:55:00,2017-04-24,Segunda-feira
Roseville,MN,Other,24,4,20:45:00,2017-04-24,Segunda-feira
Fenton,MO,Changing,24,4,12:00:00,2017-04-24,Segunda-feira
Huntington Beach,CA,Sphere,23,4,23:25:00,2017-04-23,Domingo
Iota,LA,Light,23,4,22:20:00,2017-04-23,Domingo
Chappell Hill,TX,Light,23,4,21:30:00,2017-04-23,Domingo
Las Vegas,NV,Light,23,4,21:15:00,2017-04-23,Domingo
Marysville,OH,Cigar,23,4,20:15:00,2017-04-23,Domingo
Birmingham,AL,Oval,23,4,19:00:00,2017-04-23,Domingo
Salt Point State Park,CA,Circle,23,4,05:30:00,2017-04-23,Domingo
Napa,CA,Sphere,23,4,00:50:00,2017-04-23,Domingo
Selah,WA,Light,22,4,23:33:00,2017-04-22,Sábado
Lansing,MI,Triangle,22,4,23:00:00,2017-04-22,Sábado
Goshen,IN,Oval,22,4,22:00:00,2017-04-22,Sábado
Bakersfield,CA,Light,22,4,21:00:00,2017-04-22,Sábado
Des Moines,IA,Light,22,4,20:40:00,2017-04-22,Sábado
Lake Forest,CA,Other,22,4,20:08:00,2017-04-22,Sábado
Oneco,CT,Oval,22,4,11:00:00,2017-04-22,Sábado
Midwest city,OK,Fireball,21,4,23:00:00,2017-04-21,Sexta-feira
Brandon,FL,Light,21,4,22:23:00,2017-04-21,Sexta-feira
Neenah,WI,Formation,21,4,21:13:00,2017-04-21,Sexta-feira
Sanra Rosa,CA,Triangle,21,4,21:13:00,2017-04-21,Sexta-feira
McKinleyville,CA,Formation,21,4,21:04:00,2017-04-21,Sexta-feira
Lynn,IN,Disk,21,4,14:45:00,2017-04-21,Sexta-feira
Hillsboro,OR,Other,21,4,12:11:00,2017-04-21,Sexta-feira
Seattle,WA,Light,21,4,03:09:00,2017-04-21,Sexta-feira
Hanging Rock,OH,Sphere,21,4,00:05:00,2017-04-21,Sexta-feira
Olympia,WA,Fireball,21,4,00:00:00,2017-04-21,Sexta-feira
Hartsville,SC,Fireball,20,4,22:35:00,2017-04-20,Quinta-feira
Belgrade (Serbia),SC,Light,20,4,22:00:00,2017-04-20,Quinta-feira
Surfside Beach,SC,Light,20,4,22:00:00,2017-04-20,Quinta-feira
Petaluma,CA,Light,20,4,21:30:00,2017-04-20,Quinta-feira
Thibodaux,LA,Oval,20,4,21:00:00,2017-04-20,Quinta-feira
Columbia,MO,Sphere,20,4,20:07:00,2017-04-20,Quinta-feira
Columbia,MO,Sphere,20,4,19:55:00,2017-04-20,Quinta-feira
Palmyra,NJ,Other,20,4,14:15:00,2017-04-20,Quinta-feira
Daytona Beach,FL,Sphere,20,4,12:07:00,2017-04-20,Quinta-feira
Spokane,WA,Circle,20,4,10:30:00,2017-04-20,Quinta-feira
Vashon,WA,Circle,20,4,10:00:00,2017-04-20,Quinta-feira
Bridgeview,IL,Light,20,4,04:56:00,2017-04-20,Quinta-feira
Newton,AL,Triangle,19,4,23:55:00,2017-04-19,Quarta-feira
Newton,AL,Triangle,19,4,23:50:00,2017-04-19,Quarta-feira
Denver,CO,Light,19,4,23:29:00,2017-04-19,Quarta-feira
North Myrtle Beach,SC,Light,19,4,20:50:00,2017-04-19,Quarta-feira
Garden City,SC,Sphere,19,4,20:50:00,2017-04-19,Quarta-feira
Surfside Beach,SC,Circle,19,4,20:30:00,2017-04-19,Quarta-feira
Benton,TN,Triangle,19,4,11:00:00,2017-04-19,Quarta-feira
Cape Girardeau,MO,Sphere,19,4,08:16:00,2017-04-19,Quarta-feira
Garden City,SC,Changing,19,4,02:53:00,2017-04-19,Quarta-feira
Holiday Island,AR,Light,19,4,00:40:00,2017-04-19,Quarta-feira
Omaha,NE,Circle,18,4,00:00:00,2017-04-18,Terça-feira
Long Beach,MS,Oval,18,4,22:50:00,2017-04-18,Terça-feira
Uniontown/Kent,OH,Changing,18,4,22:20:00,2017-04-18,Terça-feira
Smithfield,KY,Circle,18,4,22:00:00,2017-04-18,Terça-feira
Willard,KY,Light,18,4,22:00:00,2017-04-18,Terça-feira
Warren,RI,Triangle,18,4,22:00:00,2017-04-18,Terça-feira
Warren,RI,Triangle,18,4,22:00:00,2017-04-18,Terça-feira
Galena Park,TX,Light,18,4,22:00:00,2017-04-18,Terça-feira
Cottage Grove & Madison,WI,Triangle,18,4,21:45:00,2017-04-18,Terça-feira
Los Angeles,CA,Formation,18,4,20:00:00,2017-04-18,Terça-feira
Los Angeles,CA,Triangle,18,4,12:00:00,2017-04-18,Terça-feira
Louisville,KY,Light,18,4,02:00:00,2017-04-18,Terça-feira
Sherman Oaks,CA,Triangle,18,4,01:00:00,2017-04-18,Terça-feira
Tampa,FL,Light,18,4,00:45:00,2017-04-18,Terça-feira
Grant,MI,Formation,17,4,23:15:00,2017-04-17,Segunda-feira
Slidell,LA,Circle,17,4,22:30:00,2017-04-17,Segunda-feira
Rockville,MD,Circle,17,4,22:18:00,2017-04-17,Segunda-feira
Sugarland,TX,Sphere,17,4,22:00:00,2017-04-17,Segunda-feira
Emmett,ID,Light,17,4,22:00:00,2017-04-17,Segunda-feira
Portsmouth,OH,Light,17,4,21:30:00,2017-04-17,Segunda-feira
Ricetown,KY,Light,17,4,21:15:00,2017-04-17,Segunda-feira
South Bend,IN,Sphere,17,4,21:00:00,2017-04-17,Segunda-feira
Seymour,IN,Circle,17,4,20:50:00,2017-04-17,Segunda-feira
Gilbert,AZ,Cigar,17,4,19:28:00,2017-04-17,Segunda-feira
Anaheim,CA,Fireball,17,4,10:10:00,2017-04-17,Segunda-feira
Jefferson,GA,Light,17,4,04:56:00,2017-04-17,Segunda-feira
Sylvester,GA,Light,17,4,04:40:00,2017-04-17,Segunda-feira
Jasper,AL,Flash,17,4,03:58:00,2017-04-17,Segunda-feira
Marysville,WA,Triangle,17,4,01:00:00,2017-04-17,Segunda-feira
Fort Lee,NJ,Changing,17,4,00:20:00,2017-04-17,Segunda-feira
Ardsley,PA,Cigar,16,4,23:40:00,2017-04-16,Domingo
South Belot,WI,Fireball,16,4,23:10:00,2017-04-16,Domingo
Big Timber,MT,Other,16,4,22:30:00,2017-04-16,Domingo
Ricetown,KY,Flash,16,4,22:04:00,2017-04-16,Domingo
Rock Island,WA,Fireball,16,4,21:00:00,2017-04-16,Domingo
Taylorsville,UT,Circle,16,4,21:00:00,2017-04-16,Domingo
Ronkonkoma,NY,Sphere,16,4,20:33:00,2017-04-16,Domingo
Portland,OR,Oval,16,4,20:30:00,2017-04-16,Domingo
Bolingbrook,IL,Formation,16,4,20:00:00,2017-04-16,Domingo
Oceanside,CA,Light,16,4,20:00:00,2017-04-16,Domingo
Los Angeles,CA,Other,16,4,19:12:00,2017-04-16,Domingo
Arundel,ME,Flash,16,4,10:22:00,2017-04-16,Domingo
