City,State,Shape,Sight_day,Sight_month,Sight_time,Sight_date,Sight_weekday
Oxford,NC,Triangle,12,4,18:00:00,2002-04-12,Sexta-feira
Bethel,NC,Disk,15,7,18:45:00,2002-07-15,Segunda-feira
Ashe,NC,Fireball,20,9,21:30:00,2002-09-20,Sexta-feira
Tabor City,NC,Light,26,3,01:00:00,2003-03-26,Quarta-feira
High Point,NC,Triangle,20,5,01:30:00,2003-05-20,Terça-feira
Maysville,NC,Rectangle,25,7,23:30:00,2003-07-25,Sexta-feira
Asheville,NC,Light,12,7,05:45:00,2003-07-12,Sábado
Sanford,NC,Circle,20,8,20:00:00,2003-08-20,Quarta-feira
Fuquay Varina,NC,Disk,15,11,18:00:00,2003-11-15,Sábado
Cary,NC,Cigar,5,12,17:45:00,2003-12-05,Sexta-feira
Welcome,NC,Disk,18,4,23:30:00,2004-04-18,Domingo
Cary,NC,Triangle,30,6,17:00:00,2004-06-30,Quarta-feira
Oriental,NC,Circle,20,6,22:00:00,2004-06-20,Domingo
Ocracoke Island,NC,Other,11,6,23:00:00,2004-06-11,Sexta-feira
Calabash,NC,Rectangle,15,10,19:59:00,2004-10-15,Sexta-feira
Lexington,NC,Disk,5,2,01:00:00,2005-02-05,Sábado
Mineral Springs,NC,Other,28,3,06:30:00,2005-03-28,Segunda-feira
Burnsville,NC,Light,5,5,15:00:00,2005-05-05,Quinta-feira
Randleman,NC,Other,15,6,18:30:00,2005-06-15,Quarta-feira
Winston-Salem,NC,Sphere,15,6,01:00:00,2005-06-15,Quarta-feira
Boonville,NC,Cigar,4,9,00:00:00,2005-09-04,Domingo
Gastonia,NC,Fireball,2,9,19:00:00,2005-09-02,Sexta-feira
Cape Hatteras,NC,Fireball,1,9,22:00:00,2005-09-01,Quinta-feira
Apex,NC,Triangle,28,11,04:35:00,2005-11-28,Segunda-feira
Murphy,NC,Light,27,12,23:30:00,2005-12-27,Terça-feira
Charlotte,NC,Light,15,12,06:00:00,2005-12-15,Quinta-feira
Charlotte,NC,Light,24,1,17:30:00,2006-01-24,Terça-feira
Wilksboro,NC,Sphere,15,2,14:00:00,2006-02-15,Quarta-feira
Charlotte,NC,Oval,25,3,04:00:00,2006-03-25,Sábado
Maysville,NC,Sphere,19,4,08:30:00,2006-04-19,Quarta-feira
Jacksonville,NC,Cigar,7,4,09:30:00,2006-04-07,Sexta-feira
Winston-Salem,NC,Fireball,3,4,13:00:00,2006-04-03,Segunda-feira
Purlear,NC,Other,29,5,20:45:00,2006-05-29,Segunda-feira
Huntersville,NC,Disk,23,5,19:40:00,2006-05-23,Terça-feira
Wilson,NC,Circle,20,5,00:05:00,2006-05-20,Sábado
Wallace,NC,Formation,1,5,00:00:00,2006-05-01,Segunda-feira
Jacksonville,NC,Fireball,15,6,21:00:00,2006-06-15,Quinta-feira
Wilmington,NC,Light,15,6,21:00:00,2006-06-15,Quinta-feira
Kernersville,NC,Sphere,9,6,20:00:00,2006-06-09,Sexta-feira
Albemarle,NC,Light,7,6,16:00:00,2006-06-07,Quarta-feira
Ocracoke Island,NC,Triangle,1,6,04:00:00,2006-06-01,Quinta-feira
High Point,NC,Circle,31,7,23:00:00,2006-07-31,Segunda-feira
Roanoke Rapids,NC,Disk,27,7,21:50:00,2006-07-27,Quinta-feira
Southport,NC,Cigar,22,7,20:00:00,2006-07-22,Sábado
Cary,NC,Sphere,12,7,16:15:00,2006-07-12,Quarta-feira
Wilmington,NC,Circle,10,7,22:20:00,2006-07-10,Segunda-feira
Raleigh,NC,Sphere,7,7,20:15:00,2006-07-07,Sexta-feira
Rolesville,NC,Formation,4,7,21:10:00,2006-07-04,Terça-feira
Wilmington,NC,Circle,25,8,22:00:00,2006-08-25,Sexta-feira
Wrightsville Beach,NC,Fireball,15,8,22:00:00,2006-08-15,Terça-feira
Roanoke Rapids,NC,Disk,14,8,21:00:00,2006-08-14,Segunda-feira
Surf City,NC,Other,10,9,22:00:00,2006-09-10,Domingo
Mount Olive,NC,Sphere,3,9,21:30:00,2006-09-03,Domingo
Mars Hill,NC,Other,3,9,08:04:00,2006-09-03,Domingo
Wilmington,NC,Cigar,18,10,17:00:00,2006-10-18,Quarta-feira
Charlotte,NC,Light,15,10,21:00:00,2006-10-15,Domingo
Silver City,NC,Circle,15,10,19:00:00,2006-10-15,Domingo
Holden Beach,NC,Triangle,8,10,01:00:00,2006-10-08,Domingo
Bakersville (Roan Mountain),NC,Disk,6,10,22:00:00,2006-10-06,Sexta-feira
Marshall,NC,Light,28,11,19:00:00,2006-11-28,Terça-feira
Marble,NC,Light,28,11,18:50:00,2006-11-28,Terça-feira
Boone,NC,Fireball,28,11,18:40:00,2006-11-28,Terça-feira
Franklin,NC,Light,28,11,18:25:00,2006-11-28,Terça-feira
Raleigh,NC,Light,26,11,23:00:00,2006-11-26,Domingo
Sanford,NC,Changing,26,11,22:05:00,2006-11-26,Domingo
Roxborough,NC,Light,25,11,00:30:00,2006-11-25,Sábado
Mills River,NC,Fireball,24,11,10:00:00,2006-11-24,Sexta-feira
Charlotte,NC,Circle,13,11,17:00:00,2006-11-13,Segunda-feira
Sophia,NC,Triangle,10,11,20:52:00,2006-11-10,Sexta-feira
Corolla,NC,Circle,10,11,18:00:00,2006-11-10,Sexta-feira
Hildebran,NC,Oval,3,11,19:30:00,2006-11-03,Sexta-feira
Mocksville,NC,Circle,27,12,02:00:00,2006-12-27,Quarta-feira
Raleigh,NC,Changing,26,12,15:14:00,2006-12-26,Terça-feira
Apex,NC,Triangle,18,12,23:30:00,2006-12-18,Segunda-feira
Dunn,NC,Triangle,14,12,19:30:00,2006-12-14,Quinta-feira
Greensboro,NC,Light,9,12,20:53:00,2006-12-09,Sábado
Southport,NC,Light,9,12,18:22:00,2006-12-09,Sábado
Huntersville,NC,Rectangle,9,12,18:00:00,2006-12-09,Sábado
Mills River,NC,Sphere,2,12,00:00:00,2006-12-02,Sábado
Rocky Mount,NC,Other,26,1,04:10:00,2007-01-26,Sexta-feira
Charlotte,NC,Other,24,1,20:00:00,2007-01-24,Quarta-feira
Franklin,NC,Fireball,24,1,20:00:00,2007-01-24,Quarta-feira
Leicester,NC,Circle,24,1,20:00:00,2007-01-24,Quarta-feira
Bunn,NC,Cigar,24,1,12:10:00,2007-01-24,Quarta-feira
Kannapolis,NC,Rectangle,20,1,08:31:00,2007-01-20,Sábado
Winston-Salem (S of; around Tyro?),NC,Other,17,1,00:15:00,2007-01-17,Quarta-feira
High Point,NC,Triangle,16,1,18:30:00,2007-01-16,Terça-feira
Fayetteville,NC,Light,15,1,19:00:00,2007-01-15,Segunda-feira
Carrboro,NC,Circle,14,1,18:23:00,2007-01-14,Domingo
Hayesville,NC,Circle,10,1,22:00:00,2007-01-10,Quarta-feira
Dunn,NC,Other,9,1,06:00:00,2007-01-09,Terça-feira
Burlington,NC,Circle,3,1,18:15:00,2007-01-03,Quarta-feira
Charlotte,NC,Light,3,1,17:00:00,2007-01-03,Quarta-feira
Charlotte,NC,Circle,28,2,12:30:00,2007-02-28,Quarta-feira
Horseshoe,NC,Fireball,25,2,22:20:00,2007-02-25,Domingo
Oak Island,NC,Fireball,24,2,19:00:00,2007-02-24,Sábado
Jefferson (7 miles east of),NC,Light,22,2,21:00:00,2007-02-22,Quinta-feira
Spruce Pine,NC,Fireball,21,2,21:17:00,2007-02-21,Quarta-feira
Mount Airy,NC,Light,14,2,05:15:00,2007-02-14,Quarta-feira
Lillington,NC,Circle,10,2,00:00:00,2007-02-10,Sábado
Charlotte,NC,Oval,1,2,23:30:00,2007-02-01,Quinta-feira
Monroe,NC,Light,24,3,21:35:00,2007-03-24,Sábado
Charlotte,NC,Sphere,20,3,01:00:00,2007-03-20,Terça-feira
North Wilkesboro,NC,Other,15,3,00:00:00,2007-03-15,Quinta-feira
Eden,NC,Rectangle,14,3,22:19:00,2007-03-14,Quarta-feira
Jacksonville,NC,Other,13,3,21:30:00,2007-03-13,Terça-feira
Hendersonville,NC,Light,12,3,00:00:00,2007-03-12,Segunda-feira
Charlotte,NC,Light,1,3,00:30:00,2007-03-01,Quinta-feira
Wilson,NC,Cigar,30,4,23:00:00,2007-04-30,Segunda-feira
Charlotte,NC,Fireball,22,4,09:55:00,2007-04-22,Domingo
Black Mountain,NC,Rectangle,18,4,23:30:00,2007-04-18,Quarta-feira
Kannapolis,NC,Disk,16,4,08:45:00,2007-04-16,Segunda-feira
Raleigh,NC,Triangle,14,4,23:30:00,2007-04-14,Sábado
Raleigh,NC,Triangle,14,4,22:00:00,2007-04-14,Sábado
Charlotte,NC,Oval,9,4,21:17:00,2007-04-09,Segunda-feira
Spindale,NC,Oval,9,4,14:20:00,2007-04-09,Segunda-feira
Marion,NC,Circle,1,4,21:00:00,2007-04-01,Domingo
Mooresville,NC,Fireball,1,4,03:00:00,2007-04-01,Domingo
Hubert,NC,Sphere,30,5,21:00:00,2007-05-30,Quarta-feira
Wilmington,NC,Oval,26,5,19:00:00,2007-05-26,Sábado
Asheville,NC,Disk,12,5,22:00:00,2007-05-12,Sábado
Lake Jocassee,NC,Light,12,5,00:00:00,2007-05-12,Sábado
Hendersonville,NC,Light,5,5,03:00:00,2007-05-05,Sábado
Pinnacle,NC,Rectangle,1,5,23:45:00,2007-05-01,Terça-feira
Robbinsville (near),NC,Light,28,6,21:30:00,2007-06-28,Quinta-feira
Fayetteville,NC,Cigar,25,6,22:30:00,2007-06-25,Segunda-feira
Salisbury,NC,Disk,23,6,02:30:00,2007-06-23,Sábado
Hendersonville,NC,Other,20,6,22:45:00,2007-06-20,Quarta-feira
Kannapolis,NC,Oval,4,6,22:20:00,2007-06-04,Segunda-feira
Cornelius,NC,Oval,21,7,22:30:00,2007-07-21,Sábado
Angier,NC,Circle,16,7,23:30:00,2007-07-16,Segunda-feira
Wilmington,NC,Triangle,16,7,22:40:00,2007-07-16,Segunda-feira
Oak Ridge,NC,Rectangle,10,7,00:00:00,2007-07-10,Terça-feira
Sneads Ferry,NC,Other,30,8,21:00:00,2007-08-30,Quinta-feira
Clayton,NC,Circle,24,8,23:00:00,2007-08-24,Sexta-feira
Charlotte,NC,Disk,21,8,20:45:00,2007-08-21,Terça-feira
Topsail Island,NC,Disk,21,8,12:00:00,2007-08-21,Terça-feira
Cary,NC,Light,15,8,21:00:00,2007-08-15,Quarta-feira
Charlotte (Matthews),NC,Disk,14,8,04:00:00,2007-08-14,Terça-feira
Oak Island,NC,Other,5,8,22:00:00,2007-08-05,Domingo
Wilmington,NC,Fireball,4,8,03:30:00,2007-08-04,Sábado
Garner,NC,Light,2,8,21:30:00,2007-08-02,Quinta-feira
New Bern,NC,Other,2,8,21:00:00,2007-08-02,Quinta-feira
Clarkton,NC,Other,30,9,18:30:00,2007-09-30,Domingo
Kure Beach,NC,Circle,26,9,21:20:00,2007-09-26,Quarta-feira
Shelby,NC,Circle,25,9,21:30:00,2007-09-25,Terça-feira
Wilmington,NC,Light,25,9,21:05:00,2007-09-25,Terça-feira
Kannapolis,NC,Triangle,18,9,20:40:00,2007-09-18,Terça-feira
Emerald Isle,NC,Rectangle,4,9,22:30:00,2007-09-04,Terça-feira
Leicester,NC,Disk,28,10,20:42:00,2007-10-28,Domingo
Zebulon,NC,Disk,21,10,00:00:00,2007-10-21,Domingo
Mooresville,NC,Light,13,10,20:28:00,2007-10-13,Sábado
Waynesville,NC,Disk,9,10,21:33:00,2007-10-09,Terça-feira
Newport,NC,Changing,8,10,23:55:00,2007-10-08,Segunda-feira
Clemmons,NC,Light,5,10,19:30:00,2007-10-05,Sexta-feira
High Point,NC,Triangle,3,10,00:00:00,2007-10-03,Quarta-feira
Tryon,NC,Light,1,10,20:00:00,2007-10-01,Segunda-feira
Beulaville,NC,Triangle,1,10,19:00:00,2007-10-01,Segunda-feira
Charlotte,NC,Light,1,10,09:50:00,2007-10-01,Segunda-feira
Pittsboro,NC,Other,18,11,18:15:00,2007-11-18,Domingo
Indian Trail,NC,Light,9,11,18:30:00,2007-11-09,Sexta-feira
Lincolnton,NC,Cigar,5,11,13:00:00,2007-11-05,Segunda-feira
Benson,NC,Triangle,3,11,19:30:00,2007-11-03,Sábado
Mars Hill,NC,Circle,1,11,23:45:00,2007-11-01,Quinta-feira
Hertford,NC,Light,1,11,19:30:00,2007-11-01,Quinta-feira
Lake Toxaway,NC,Oval,31,12,19:30:00,2007-12-31,Segunda-feira
Cary,NC,Sphere,14,12,19:15:00,2007-12-14,Sexta-feira
Raleigh,NC,Light,12,12,21:25:00,2007-12-12,Quarta-feira
Charlotte,NC,Changing,12,12,16:00:00,2007-12-12,Quarta-feira
Baton,NC,Other,10,12,19:20:00,2007-12-10,Segunda-feira
High Point,NC,Other,10,12,19:00:00,2007-12-10,Segunda-feira
Sylva,NC,Triangle,4,12,19:30:00,2007-12-04,Terça-feira
Monroe,NC,Other,3,12,21:45:00,2007-12-03,Segunda-feira
Advance,NC,Other,30,1,21:00:00,2008-01-30,Quarta-feira
Rocky Mount,NC,Other,28,1,16:20:00,2008-01-28,Segunda-feira
Charlotte,NC,Formation,26,1,19:00:00,2008-01-26,Sábado
Maiden,NC,Circle,25,1,22:00:00,2008-01-25,Sexta-feira
Cherryville,NC,Triangle,18,1,21:00:00,2008-01-18,Sexta-feira
Warrenton,NC,Circle,15,1,21:00:00,2008-01-15,Terça-feira
Chapel Hill,NC,Triangle,15,1,19:00:00,2008-01-15,Terça-feira
Indian Trail,NC,Disk,4,1,20:37:00,2008-01-04,Sexta-feira
Havelock,NC,Triangle,27,2,19:44:00,2008-02-27,Quarta-feira
Greenville,NC,Light,25,2,20:20:00,2008-02-25,Segunda-feira
Fayetteville,NC,Circle,20,2,22:40:00,2008-02-20,Quarta-feira
Weddington,NC,Circle,17,2,20:00:00,2008-02-17,Domingo
Ayden,NC,Oval,13,2,23:30:00,2008-02-13,Quarta-feira
Wallace,NC,Other,8,2,11:32:00,2008-02-08,Sexta-feira
Shelby,NC,Light,28,3,20:30:00,2008-03-28,Sexta-feira
Pope AFB,NC,Triangle,27,3,22:00:00,2008-03-27,Quinta-feira
Raleigh,NC,Triangle,27,3,21:35:00,2008-03-27,Quinta-feira
Hatteras Village,NC,Light,26,3,20:30:00,2008-03-26,Quarta-feira
Charlotte,NC,Light,21,3,20:00:00,2008-03-21,Sexta-feira
Charlotte,NC,Circle,21,3,12:55:00,2008-03-21,Sexta-feira
Charlotte,NC,Circle,21,3,12:55:00,2008-03-21,Sexta-feira
Wadesboro,NC,Formation,15,3,21:30:00,2008-03-15,Sábado
Winston-Salem,NC,Triangle,15,3,14:00:00,2008-03-15,Sábado
Gastonia,NC,Light,8,3,22:30:00,2008-03-08,Sábado
Southport,NC,Fireball,5,3,22:00:00,2008-03-05,Quarta-feira
Roper,NC,Light,4,3,00:00:00,2008-03-04,Terça-feira
New Bern,NC,Flash,30,4,23:08:00,2008-04-30,Quarta-feira
Durham,NC,Oval,25,4,13:00:00,2008-04-25,Sexta-feira
Durham,NC,Triangle,21,4,23:30:00,2008-04-21,Segunda-feira
Silk Hope (near),NC,Disk,19,4,23:00:00,2008-04-19,Sábado
Durham,NC,Disk,16,4,15:40:00,2008-04-16,Quarta-feira
Chapel Hill,NC,Fireball,14,4,03:58:00,2008-04-14,Segunda-feira
Franklinton,NC,Other,10,4,22:00:00,2008-04-10,Quinta-feira
Greenville,NC,Formation,10,4,20:44:00,2008-04-10,Quinta-feira
Statesville,NC,Changing,8,4,22:35:00,2008-04-08,Terça-feira
Cramerton,NC,Flash,2,4,00:20:00,2008-04-02,Quarta-feira
Durham,NC,Cigar,22,5,08:23:00,2008-05-22,Quinta-feira
Pittsboro,NC,Light,19,5,03:40:00,2008-05-19,Segunda-feira
Pittsboro,NC,Light,10,5,03:30:00,2008-05-10,Sábado
Silver City,NC,Sphere,3,5,12:00:00,2008-05-03,Sábado
Hickory,NC,Light,24,6,22:45:00,2008-06-24,Terça-feira
Silver City,NC,Other,24,6,13:30:00,2008-06-24,Terça-feira
Clinton,NC,Fireball,17,6,21:31:00,2008-06-17,Terça-feira
Statesville,NC,Triangle,13,6,17:00:00,2008-06-13,Sexta-feira
Charlotte,NC,Circle,5,6,02:08:00,2008-06-05,Quinta-feira
Boomer,NC,Triangle,2,6,21:00:00,2008-06-02,Segunda-feira
Rodanthe,NC,Triangle,2,6,12:00:00,2008-06-02,Segunda-feira
Salisbury,NC,Circle,31,7,21:20:00,2008-07-31,Quinta-feira
Asheville,NC,Light,27,7,22:00:00,2008-07-27,Domingo
Cedar Point,NC,Light,27,7,00:18:00,2008-07-27,Domingo
Cary,NC,Light,25,7,20:30:00,2008-07-25,Sexta-feira
Kernersville,NC,Changing,21,7,03:18:00,2008-07-21,Segunda-feira
Oxford,NC,Light,18,7,10:35:00,2008-07-18,Sexta-feira
Indian Beach,NC,Light,16,7,22:00:00,2008-07-16,Quarta-feira
Stedman,NC,Disk,13,7,19:00:00,2008-07-13,Domingo
Hendersonville,NC,Circle,29,8,19:30:00,2008-08-29,Sexta-feira
Hickory,NC,Flash,23,8,21:20:00,2008-08-23,Sábado
Lumberton,NC,Cigar,20,8,20:00:00,2008-08-20,Quarta-feira
Oak Island,NC,Circle,19,8,22:00:00,2008-08-19,Terça-feira
Raleigh,NC,Light,11,8,09:30:00,2008-08-11,Segunda-feira
Fuquay Varina,NC,Sphere,2,8,22:30:00,2008-08-02,Sábado
Fayetteville,NC,Light,30,9,20:30:00,2008-09-30,Terça-feira
New Bern,NC,Light,22,9,20:00:00,2008-09-22,Segunda-feira
Apex,NC,Other,20,9,10:30:00,2008-09-20,Sábado
Tarboro,NC,Light,19,9,20:00:00,2008-09-19,Sexta-feira
Charlotte,NC,Rectangle,14,9,10:00:00,2008-09-14,Domingo
Benson,NC,Other,14,9,06:10:00,2008-09-14,Domingo
Holden Beach,NC,Light,10,9,20:42:00,2008-09-10,Quarta-feira
Laurel Hill,NC,Triangle,30,10,21:20:00,2008-10-30,Quinta-feira
Apex/Cary,NC,Triangle,30,10,06:50:00,2008-10-30,Quinta-feira
Marion,NC,Flash,28,10,21:00:00,2008-10-28,Terça-feira
Moyock,NC,Triangle,28,10,19:26:00,2008-10-28,Terça-feira
Charlotte,NC,Other,22,10,21:00:00,2008-10-22,Quarta-feira
Fayetteville,NC,Disk,21,10,13:00:00,2008-10-21,Terça-feira
Havelock,NC,Fireball,16,10,20:00:00,2008-10-16,Quinta-feira
Arden,NC,Triangle,15,10,00:22:00,2008-10-15,Quarta-feira
Salisbury,NC,Sphere,11,10,13:00:00,2008-10-11,Sábado
Denver,NC,Light,3,10,11:58:00,2008-10-03,Sexta-feira
Lincolnton,NC,Cigar,3,10,10:25:00,2008-10-03,Sexta-feira
Benson,NC,Other,2,10,05:10:00,2008-10-02,Quinta-feira
Wilson,NC,Circle,1,10,20:00:00,2008-10-01,Quarta-feira
Hope Mills,NC,Fireball,1,10,08:00:00,2008-10-01,Quarta-feira
Mount Holly,NC,Light,27,11,20:00:00,2008-11-27,Quinta-feira
West Jefferson,NC,Light,25,11,19:00:00,2008-11-25,Terça-feira
Wilmington,NC,Circle,18,11,18:30:00,2008-11-18,Terça-feira
Franklinton,NC,Light,17,11,19:00:00,2008-11-17,Segunda-feira
Winston-Salem,NC,Light,16,11,18:00:00,2008-11-16,Domingo
North Topsail Beach,NC,Light,15,11,03:00:00,2008-11-15,Sábado
Faison,NC,Triangle,7,11,19:35:00,2008-11-07,Sexta-feira
Fayetteville,NC,Fireball,6,11,18:00:00,2008-11-06,Quinta-feira
Laurinburg,NC,Oval,2,11,18:15:00,2008-11-02,Domingo
Greensboro,NC,Light,2,11,01:00:00,2008-11-02,Domingo
Asheville,NC,Flash,1,11,20:40:00,2008-11-01,Sábado
Black Mountain,NC,Light,30,12,21:00:00,2008-12-30,Terça-feira
Thomasville,NC,Other,29,12,18:00:00,2008-12-29,Segunda-feira
Asheboro,NC,Disk,29,12,16:30:00,2008-12-29,Segunda-feira
Mt. Gilead,NC,Oval,29,12,05:15:00,2008-12-29,Segunda-feira
Pinehurst,NC,Light,29,12,01:15:00,2008-12-29,Segunda-feira
Newberry,NC,Light,27,12,19:30:00,2008-12-27,Sábado
Fuquay,NC,Triangle,15,12,23:00:00,2008-12-15,Segunda-feira
Hendersonville,NC,Light,6,12,18:45:00,2008-12-06,Sábado
Wilmington,NC,Triangle,5,12,02:00:00,2008-12-05,Sexta-feira
Jacksonville,NC,Circle,15,1,15:00:00,2009-01-15,Quinta-feira
Tarboro,NC,Sphere,15,1,04:00:00,2009-01-15,Quinta-feira
Pinehurst,NC,Fireball,14,1,20:25:00,2009-01-14,Quarta-feira
Arden,NC,Light,12,1,10:00:00,2009-01-12,Segunda-feira
Lincolnton,NC,Light,8,1,20:10:00,2009-01-08,Quinta-feira
Lake Waccamaw,NC,Disk,8,1,18:30:00,2009-01-08,Quinta-feira
Manto,NC,Light,4,1,22:00:00,2009-01-04,Domingo
High Point,NC,Circle,1,1,23:15:00,2009-01-01,Quinta-feira
Asheboro,NC,Cigar,1,1,17:00:00,2009-01-01,Quinta-feira
Dallas,NC,Cigar,24,2,21:30:00,2009-02-24,Terça-feira
Kannapolis,NC,Fireball,15,2,05:08:00,2009-02-15,Domingo
Fairview,NC,Oval,13,2,21:00:00,2009-02-13,Sexta-feira
Essex,NC,Cigar,11,2,11:00:00,2009-02-11,Quarta-feira
Hickory,NC,Changing,10,2,16:00:00,2009-02-10,Terça-feira
Hollister,NC,Cigar,10,2,12:00:00,2009-02-10,Terça-feira
Morton (near Norwich) (UK/England),NC,Light,7,2,19:30:00,2009-02-07,Sábado
Maysville,NC,Fireball,6,2,21:00:00,2009-02-06,Sexta-feira
Kernersville,NC,Rectangle,30,3,07:52:00,2009-03-30,Segunda-feira
White Lake,NC,Fireball,29,3,21:45:00,2009-03-29,Domingo
Mills River,NC,Formation,26,3,21:15:00,2009-03-26,Quinta-feira
Hendersonville,NC,Fireball,20,3,02:30:00,2009-03-20,Sexta-feira
Lexington,NC,Formation,18,3,22:18:00,2009-03-18,Quarta-feira
Lenoir,NC,Sphere,13,3,13:30:00,2009-03-13,Sexta-feira
Wendell,NC,Sphere,8,3,19:00:00,2009-03-08,Domingo
Raleigh,NC,Rectangle,7,3,17:15:00,2009-03-07,Sábado
Shannon,NC,Circle,5,3,06:45:00,2009-03-05,Quinta-feira
Hamlet,NC,Light,28,4,22:45:00,2009-04-28,Terça-feira
Thomasville,NC,Formation,28,4,00:29:00,2009-04-28,Terça-feira
High Point,NC,Fireball,27,4,23:00:00,2009-04-27,Segunda-feira
"Tuxedo (on US Hwy 25, between Tuxedo and I-26 exit)",NC,Other,27,4,22:30:00,2009-04-27,Segunda-feira
Marshall,NC,Light,27,4,21:44:00,2009-04-27,Segunda-feira
High Point,NC,Fireball,27,4,20:18:00,2009-04-27,Segunda-feira
Durham,NC,Triangle,20,4,00:00:00,2009-04-20,Segunda-feira
Nashville,NC,Oval,17,4,22:35:00,2009-04-17,Sexta-feira
Holden Beach,NC,Light,8,4,22:00:00,2009-04-08,Quarta-feira
Greensboro,NC,Fireball,4,4,23:30:00,2009-04-04,Sábado
Pilot Rock,NC,Oval,4,4,17:00:00,2009-04-04,Sábado
Durham,NC,Disk,3,4,01:00:00,2009-04-03,Sexta-feira
Randleman,NC,Light,31,5,19:00:00,2009-05-31,Domingo
Greensboro,NC,Oval,27,5,08:25:00,2009-05-27,Quarta-feira
Oak Island,NC,Light,26,5,21:00:00,2009-05-26,Terça-feira
Raleigh,NC,Triangle,20,5,21:15:00,2009-05-20,Quarta-feira
Asheville,NC,Disk,20,5,20:30:00,2009-05-20,Quarta-feira
Hampstead,NC,Triangle,17,5,22:00:00,2009-05-17,Domingo
Stanley,NC,Light,14,5,22:23:00,2009-05-14,Quinta-feira
Washington,NC,Light,13,5,05:40:00,2009-05-13,Quarta-feira
Waxhaw,NC,Light,29,6,22:15:00,2009-06-29,Segunda-feira
Swannanoa,NC,Light,15,6,22:00:00,2009-06-15,Segunda-feira
North Carolina (location unspecified),NC,Other,9,6,22:00:00,2009-06-09,Terça-feira
Advance,NC,Sphere,5,6,21:16:00,2009-06-05,Sexta-feira
Boone,NC,Light,26,7,03:30:00,2009-07-26,Domingo
Charlotte,NC,Circle,15,7,21:00:00,2009-07-15,Quarta-feira
Raleigh,NC,Light,10,7,19:15:00,2009-07-10,Sexta-feira
Mooresville,NC,Other,7,7,23:28:00,2009-07-07,Terça-feira
Waynesville,NC,Light,7,7,23:00:00,2009-07-07,Terça-feira
Myrtle Beach,NC,Triangle,6,7,01:00:00,2009-07-06,Segunda-feira
Charlotte,NC,Light,4,7,21:45:00,2009-07-04,Sábado
Shelby,NC,Light,4,7,21:15:00,2009-07-04,Sábado
Atlantic Beach,NC,Light,1,7,22:00:00,2009-07-01,Quarta-feira
Greensboro,NC,Sphere,1,7,18:00:00,2009-07-01,Quarta-feira
Kure Beach,NC,Triangle,28,8,22:00:00,2009-08-28,Sexta-feira
Salter Path,NC,Disk,12,8,21:00:00,2009-08-12,Quarta-feira
Ocean Isle,NC,Light,3,8,21:30:00,2009-08-03,Segunda-feira
Winston-Salem,NC,Flash,29,9,22:00:00,2009-09-29,Terça-feira
Charlotte,NC,Light,22,9,05:30:00,2009-09-22,Terça-feira
Lexington,NC,Circle,20,9,22:45:00,2009-09-20,Domingo
Wrightsville Beach,NC,Disk,19,9,19:50:00,2009-09-19,Sábado
Sunset Beach,NC,Light,15,9,22:00:00,2009-09-15,Terça-feira
Ocean Isle Beach,NC,Light,15,9,21:30:00,2009-09-15,Terça-feira
Leasburg,NC,Triangle,11,9,23:00:00,2009-09-11,Sexta-feira
North Topsail,NC,Triangle,8,9,21:00:00,2009-09-08,Terça-feira
Mooresville,NC,Disk,6,9,05:50:00,2009-09-06,Domingo
Hendersonville,NC,Changing,5,9,21:40:00,2009-09-05,Sábado
Lake gGaston,NC,Fireball,5,9,20:30:00,2009-09-05,Sábado
Charlotte,NC,Sphere,2,9,12:05:00,2009-09-02,Quarta-feira
Fleetwood,NC,Sphere,1,9,18:00:00,2009-09-01,Terça-feira
Surf City,NC,Flash,28,10,23:52:00,2009-10-28,Quarta-feira
Durham,NC,Light,28,10,19:45:00,2009-10-28,Quarta-feira
Raleigh,NC,Light,26,10,20:25:00,2009-10-26,Segunda-feira
Deep Gap,NC,Disk,22,10,00:00:00,2009-10-22,Quinta-feira
Burnsville,NC,Changing,20,10,01:55:00,2009-10-20,Terça-feira
Wilmington,NC,Light,10,10,20:45:00,2009-10-10,Sábado
Wilmington,NC,Oval,9,10,20:45:00,2009-10-09,Sexta-feira
Shallotte,NC,Circle,8,10,21:00:00,2009-10-08,Quinta-feira
Angier,NC,Oval,8,10,12:00:00,2009-10-08,Quinta-feira
Wilmington,NC,Triangle,7,10,19:00:00,2009-10-07,Quarta-feira
Mebane,NC,Other,5,10,22:00:00,2009-10-05,Segunda-feira
Trenton,NC,Formation,3,10,21:30:00,2009-10-03,Sábado
Raleigh,NC,Circle,3,10,00:15:00,2009-10-03,Sábado
Ralleigh,NC,Triangle,24,11,18:10:00,2009-11-24,Terça-feira
Asheville,NC,Light,23,11,18:25:00,2009-11-23,Segunda-feira
Valdese,NC,Triangle,21,11,06:00:00,2009-11-21,Sábado
Wrightsville Beach,NC,Disk,17,11,03:00:00,2009-11-17,Terça-feira
Sanford,NC,Other,16,11,00:00:00,2009-11-16,Segunda-feira
Rockingham,NC,Triangle,14,11,19:00:00,2009-11-14,Sábado
Franklinton,NC,Fireball,5,11,22:45:00,2009-11-05,Quinta-feira
Fuquay Varina,NC,Light,3,11,19:30:00,2009-11-03,Terça-feira
Durham,NC,Fireball,29,12,20:50:00,2009-12-29,Terça-feira
Lexington,NC,Light,22,12,22:45:00,2009-12-22,Terça-feira
